Label,Notation,Parent Notation,Sort Priority
RENT,rent,,1
AFFORDABLE HOME OWNERSHIP,affordable-home-ownership,,2
TOTAL AFFORDABLE HOUSING SUPPLY,total-affordable-housing-supply,,3
