Label,Notation,Parent Notation,Sort Priority
1919-44,1919-44,,1
1945-64,1945-64,,2
1965-80,1965-80,,3
1981-90,1981-90,,4
post 1990,post-1990,,5
pre 1919,pre-1919,,6
